,file,type,chain_strength,energy,input_values,qpu
0,p1,raw,0.25,12.0,4185560373998403072,Advantage4.1
1,p1,raw,0.25,12.0,5982928872471360,Advantage4.1
2,p1,raw,0.25,12.0,8953984204373189632,Advantage4.1
3,p1,raw,0.25,12.0,2745619219231957,Advantage4.1
4,p1,raw,0.25,14.0,7378274959233813,Advantage4.1
5,p1,raw,0.25,14.0,3057414843844802048,Advantage4.1
6,p1,raw,0.25,14.0,5220801340552188928,Advantage4.1
7,p1,raw,0.25,14.0,29016120079418964,Advantage4.1
8,p1,raw,0.25,14.0,8082963870711808000,Advantage4.1
9,p1,raw,0.25,16.0,577206913723279104,Advantage4.1
10,p1,raw,0.25,16.0,668865672327686272,Advantage4.1
11,p1,raw,0.25,16.0,433881242895728192,Advantage4.1
12,p1,raw,0.25,16.0,2897053366578335744,Advantage4.1
13,p1,raw,0.25,16.0,7936474394047030272,Advantage4.1
14,p1,raw,0.25,16.0,2374631727438307840,Advantage4.1
15,p1,raw,0.25,16.0,6351280821229335552,Advantage4.1
16,p1,raw,0.25,16.0,1328675901347499776,Advantage4.1
17,p1,raw,0.25,16.0,8071025856443583488,Advantage4.1
18,p1,raw,0.25,16.0,1324353344936924672,Advantage4.1
19,p1,raw,0.25,16.0,871446529166310784,Advantage4.1
20,p1,raw,0.25,16.0,3614376890091763712,Advantage4.1
21,p1,raw,0.25,16.0,586208610409668992,Advantage4.1
22,p1,raw,0.25,16.0,5929690330413162496,Advantage4.1
23,p1,raw,0.25,16.0,9111795189019072,Advantage4.1
24,p1,raw,0.25,16.0,452278752705363840,Advantage4.1
25,p1,raw,0.25,16.0,317144714891621824,Advantage4.1
26,p1,raw,0.25,18.0,13268526067498627072,Advantage4.1
27,p1,raw,0.25,18.0,11831258148176666624,Advantage4.1
28,p1,raw,0.25,18.0,3919089144452622336,Advantage4.1
29,p1,raw,0.25,18.0,1765164832341899008,Advantage4.1
30,p1,raw,0.25,18.0,596748979984402304,Advantage4.1
31,p1,raw,0.25,18.0,2754525536474658304,Advantage4.1
32,p1,raw,0.25,18.0,2765881981035877376,Advantage4.1
33,p1,raw,0.25,18.0,2621697007284974592,Advantage4.1
34,p1,raw,0.25,18.0,3342847847933446144,Advantage4.1
35,p1,raw,0.25,18.0,4203026890096193024,Advantage4.1
36,p1,raw,0.25,18.0,1472800884534566912,Advantage4.1
37,p1,raw,0.25,18.0,23783266974189904,Advantage4.1
38,p1,raw,0.25,18.0,840554548309038336,Advantage4.1
39,p1,raw,0.25,18.0,1315205577100260864,Advantage4.1
40,p1,raw,0.25,18.0,7672454990129857536,Advantage4.1
41,p1,raw,0.25,18.0,31573579552318196,Advantage4.1
42,p1,raw,0.25,18.0,10780495289568501760,Advantage4.1
43,p1,raw,0.25,18.0,6361415741594146816,Advantage4.1
44,p1,raw,0.25,18.0,31560559761564900,Advantage4.1
45,p1,raw,0.25,18.0,34361147963216048,Advantage4.1
46,p1,raw,0.25,18.0,34958496437482564,Advantage4.1
47,p1,raw,0.25,18.0,6520649315617223680,Advantage4.1
48,p1,raw,0.25,18.0,32782010041064472,Advantage4.1
49,p1,raw,0.25,18.0,15859119564734332928,Advantage4.1
50,p1,raw,0.25,18.0,2773772514969281024,Advantage4.1
51,p1,raw,0.25,20.0,731327412191364608,Advantage4.1
52,p1,raw,0.25,20.0,2886308460059721216,Advantage4.1
53,p1,raw,0.25,20.0,2051981171776103680,Advantage4.1
54,p1,raw,0.25,20.0,15282542919512506368,Advantage4.1
